Problem Size,Sequential,Sequential Error,Async Workflow,Async Workflow Error,TPL,TPL Error;Lenient;Lenient Error
1,7.910000,77.893914,371.360000,3673.581396,23.040000,227.937049,22.710000,217.820215
4,4.015000,55.212904,379.445000,3529.591518,88.590000,1052.508523,189.005000,1997.566361
8,2.723333,45.115113,291.606667,2884.760163,64.443333,860.080151,143.333333,1632.307919
16,2.097500,39.083411,259.795000,2501.926084,58.195000,744.970437,123.622500,1414.370613
32,1.756000,34.962100,25890.258000,572261.769097,57.174000,667.606426,116.620000,1266.597415
