Problem Size,Sequential,Sequential Error,Async Workflow,Async Workflow Error,TPL,TPL Error;Lenient;Lenient Error
1,13.070000,128.835807,502.100000,4968.700743,24.170000,237.379614,25.920000,248.553724
4,6.705000,91.327531,465.955000,4417.414877,69.785000,787.797232,174.580000,1828.174394
8,4.640000,74.633798,395.470000,3679.800048,56.760000,644.642719,135.340000,1493.962806
16,3.700000,64.687286,364.992500,3244.271279,52.682500,558.375185,118.722500,1294.375577
32,3.270000,57.893567,30154.564000,413990.820242,51.416000,499.448823,116.528000,1163.883902
