Problem Size,Sequential,Sequential Error,Async Workflow,Async Workflow Error,TPL,TPL Error;Lenient;Lenient Error
10,2.090000,16.551190,2.260000,16.668305,2.150000,17.451289,142.430000,357.995957
100,3.450000,11.952719,5.235000,12.665693,3.415000,12.394062,351.090000,590.911366
1000,18.513333,24.121425,36.733333,242.519337,19.606667,35.145582,2672.376667,3718.276478
10000,151.577500,315.710420,176.585000,407.730429,146.090000,235.949056,76691.285000,128855.648520
100000,3239.252000,8847.034887,3304.150000,8781.980065,3812.398000,10001.346007,1341101.528000,2549156.403225
