Problem Size,Sequential,Sequential Error,Async Workflow,Async Workflow Error,TPL,TPL Error;Lenient;Lenient Error
1,7.780000,76.399814,482.000000,4759.965611,24.040000,237.987475,22.130000,212.350637
4,3.940000,54.154930,491.960000,4675.438496,81.005000,938.597323,188.235000,1986.254163
8,2.666667,44.250599,448.936667,3948.858749,60.676667,766.916114,142.890000,1623.048434
16,2.047500,38.334387,475.582500,3563.710480,56.387500,665.250879,126.085000,1409.646501
32,1.718000,34.291493,25936.288000,569948.364864,53.120000,595.060388,119.436000,1263.150768
